736*736,541696,62,148851
736*736,541696,63,148429
736*736,541696,64,150349
736*736,541696,65,148739
736*736,541696,66,148576
736*736,541696,67,146515
736*736,541696,68,149945
736*736,541696,69,150101
736*736,541696,70,147778
736*736,541696,71,148174
736*736,541696,72,148349
736*736,541696,73,147166
736*736,541696,74,148951
736*736,541696,75,147447
736*736,541696,76,148123
736*736,541696,77,146199
736*736,541696,78,147206
736*736,541696,79,146777
736*736,541696,80,148676
736*736,541696,81,149049
736*736,541696,82,147043
736*736,541696,83,149392
736*736,541696,84,147952
736*736,541696,85,149946
736*736,541696,86,147365
736*736,541696,87,150027
736*736,541696,88,147770
736*736,541696,89,154082
736*736,541696,90,150649
736*736,541696,91,153501
736*736,541696,92,147754
736*736,541696,93,148905
736*736,541696,94,148970
736*736,541696,95,148525
736*736,541696,96,148580
736*736,541696,97,149671
736*736,541696,98,148788
736*736,541696,99,149430
736*736,541696,100,152396
736*736,541696,101,148102
736*736,541696,102,148738
736*736,541696,103,148708
736*736,541696,104,148099
736*736,541696,105,149067
736*736,541696,106,149148
736*736,541696,107,152323
736*736,541696,1,6679.84
736*736,541696,2,6705.89
736*736,541696,3,6707.94
736*736,541696,4,6670.69
736*736,541696,1,50844.3
736*736,541696,1,6700.19
736*736,541696,2,6697.25
736*736,541696,3,6688.93
736*736,541696,4,6693.38
736*736,541696,5,6684.16
736*736,541696,6,6701.73
736*736,541696,7,6718.21
736*736,541696,8,6693.25
736*736,541696,9,6726.72
736*736,541696,10,6729.25
736*736,541696,11,6696.22
736*736,541696,12,6742.53
736*736,541696,13,6700.61
736*736,541696,14,6718.66
736*736,541696,15,6703.14
736*736,541696,16,6710.91
736*736,541696,17,6692.83
736*736,541696,18,6695.94
736*736,541696,19,6708.7
736*736,541696,20,6699.49
736*736,541696,21,6704.38
736*736,541696,22,6705.63
736*736,541696,23,6673.09
736*736,541696,24,6662.82
736*736,541696,25,6709.12
736*736,541696,26,6683.14
736*736,541696,27,6700.96
736*736,541696,28,6690.21
736*736,541696,29,6706.18
736*736,541696,30,6702.02
736*736,541696,31,6679.42
736*736,541696,32,6716.45
736*736,541696,33,6696.58
736*736,541696,34,6689.66
736*736,541696,35,6710.88
736*736,541696,36,6682.72
736*736,541696,37,6698.62
736*736,541696,38,6680.13
736*736,541696,39,6692.93
736*736,541696,40,6708.06
736*736,541696,41,6691.07
736*736,541696,42,6690.4
736*736,541696,43,6686.75
736*736,541696,44,6733.15
736*736,541696,45,6696.35
736*736,541696,1,6785.89
736*736,541696,2,6766.24
736*736,541696,3,6680.61
736*736,541696,4,6701.41
736*736,541696,5,6688.1
736*736,541696,6,6695.3
736*736,541696,7,6708.8
736*736,541696,8,6677.92
736*736,541696,9,6700.16
736*736,541696,10,6704.32
736*736,541696,11,6684.13
736*736,541696,12,6730.88
736*736,541696,13,6693.95
736*736,541696,14,6778.82
736*736,541696,15,6692.83
736*736,541696,16,6702.37
736*736,541696,17,6712.42
736*736,541696,18,6675.68
736*736,541696,19,6694.98
736*736,541696,20,6715.87
736*736,541696,21,6679.3
736*736,541696,22,6693.25
736*736,541696,23,6678.53
736*736,541696,24,6704
